Bodhi,BOT,https://github.com/bodhiproject/bodhi-core/graphs/commit-activity,3,2 contributors
district0x,DNT,https://github.com/district0x/ethlance/graphs/commit-activity,3,7 contributors
Rubex,RBMC,https://github.com/rubexmoney18/coin/graphs/commit-activity,3,1 contributor
BitRent,RNTB,https://github.com/bitrent/Bitrent-Platform/graphs/commit-activity,3,1 contributor
PopularCoin,POP,https://github.com/Pop-Currency-Foundation/PopularCoin/graphs/commit-activity,3,1 contributor
Tourist,TOTO,https://github.com/globaltouristteam/smartcontract/graphs/commit-activity,3,2 contributors
Cruisebit,CRBT,https://github.com/cruisebit/crbtcoin/graphs/commit-activity,3,1 contributor
Fox,FOXT,/graphs/commit-activity,3,1 contributor
DaTa,DTX,/graphs/commit-activity,3,1 contributor
AquariusCoin,ARCO,https://github.com/AquariusNetwork/ARCO/graphs/commit-activity,3,+100 contributors
Jesus,JC,https://github.com/jesusico/jesuscoin/graphs/commit-activity,3,1 contributor
Nexo,NEXO,https://github.com/nexofinance/NEXO-Token/graphs/commit-activity,3,1 contributor
FuturoCoin,FTO,/graphs/commit-activity,3,+100 contributors
Webchain,WEB,/graphs/commit-activity,3,1 contributor
S4FE,S4F,https://github.com/nterteryan/s4fe/graphs/commit-activity,3,1 contributor
Coin,LION,https://github.com/coin-lion/go-infra/graphs/commit-activity,3,1 contributor
Tokia,TKA,/graphs/commit-activity,3,1 contributor
COPYTRACK,CPY,/graphs/commit-activity,3,1 contributor
NevaCoin,NEVA,/graphs/commit-activity,3,3 contributors
Formosa,FMF,https://github.com/formosafinancial/cors-anywhere/graphs/commit-activity,3,6 contributors
Innova,INN,https://github.com/innovacoin/innova/graphs/commit-activity,3,4 contributors
Cryptonex,CNX,https://github.com/Cryptonex/source/graphs/commit-activity,3,1 contributor
Lisk,LML,https://github.com/GNYIO/gny-token/graphs/commit-activity,3,1 contributor
WinToken,WIN,https://github.com/WinchainOS/Luckywin-Node/graphs/commit-activity,3,2 contributors
ERC20,ERC20,https://github.com/Ownagez/erc20-coin-project/graphs/commit-activity,2,1 contributor
Forkcoin,FORK,https://github.com/forkcoindev/forkcoin/graphs/commit-activity,2,1 contributor
GreenMed,GRMD,/graphs/commit-activity,2,1 contributor
FORCE,FOR,https://github.com/forceunited/force/graphs/commit-activity,2,5 contributors
Elysian,ELY,https://github.com/Elysian-ELY/Smart-Contract/graphs/commit-activity,2,1 contributor
Talao,TALAO,https://github.com/TalaoDAO/marketplace/graphs/commit-activity,2,10 contributors
REBL,REBL,https://github.com/RebelliousToken/RebelliousWallet/graphs/commit-activity,2,1 contributor
PutinCoin,PUT2,/graphs/commit-activity,2,1 contributor
Transcodium,TNS,https://github.com/transcodium/tns-mothership-translation/graphs/commit-activity,2,1 contributor
ZINC,ZINC,/graphs/commit-activity,2,1 contributor
MASTERNET,MASH,https://github.com/masternetio/masternet-token/graphs/commit-activity,2,1 contributor
Gravity,GZRO,https://github.com/GZR0/GRZ0/graphs/commit-activity,2,2 contributors
Signatum,SIGT,https://github.com/signatumd/source/graphs/commit-activity,2,1 contributor
Cryptosolartech,CST,https://github.com/cstmining/Smart-Contract/graphs/commit-activity,2,1 contributor
Neural,NRP,https://github.com/neuralprotocol/NRPSmartContract/graphs/commit-activity,2,1 contributor
WITChain,WIT,https://github.com/witchaindev/-Contract-Source-Code/graphs/commit-activity,2,1 contributor
LogisCoin,LGS,https://github.com/lgsproject/LogisCoin/graphs/commit-activity,2,1 contributor
GoldMint,MNTP,https://github.com/Goldmint/gm-dapp/graphs/commit-activity,2,4 contributors
Skeincoin,SKC,https://github.com/skeincoin/skeincoin/graphs/commit-activity,2,+100 contributors
ZeusNetwork,ZEUS,https://github.com/ZEUS-coin/wallet/graphs/commit-activity,2,1 contributor
Joulecoin,XJO,https://github.com/joulecoin/joulecoin/graphs/commit-activity,2,+100 contributors
Decentralized,DCTO,https://github.com/dcto-project/decentralized-crypto-token/graphs/commit-activity,2,1 contributor
Startcoin,START,https://github.com/startcoin-project/startcoin/graphs/commit-activity,2,3 contributors
Havy,HAVY,https://github.com/havytoken/smartcontract/graphs/commit-activity,2,1 contributor
Pakcoin,PAK,https://github.com/pakcoin-project/pakcoin/graphs/commit-activity,2,1 contributor
IONChain,IONC,https://github.com/ionchain/ether-node-api/graphs/commit-activity,2,2 contributors
Tokenbox,TBX,https://github.com/zeriontech/inmediate-contracts/graphs/commit-activity,2,1 contributor
Influence,INC,https://github.com/InfluenceChain/inex-api/graphs/commit-activity,2,1 contributor
ATC,ATCC,/graphs/commit-activity,2,1 contributor
Coin2Play,C2P,https://github.com/Coin2Play/Coin2Play-Android/graphs/commit-activity,2,1 contributor
Tigereum,TIG,/graphs/commit-activity,2,1 contributor
BANKEX,BKX,https://github.com/BankEx/PlasmaETHexchange/graphs/commit-activity,2,3 contributors
AnarchistsPrime,ACP,https://github.com/AnarchistsPrime/Acp2/graphs/commit-activity,2,1 contributor
HOLD,HOLD,https://github.com/InterstellarHoldings/InterstellarHoldings/graphs/commit-activity,2,1 contributor
Callisto,CLO,/graphs/commit-activity,2,1 contributor
BitNautic,BTNT,https://github.com/Bitnautic/bitnautic-ethereum-contracts/graphs/commit-activity,2,1 contributor
Quasarcoin,QAC,https://github.com/quasarcoin/quasar/graphs/commit-activity,2,
Beetle,BEET,https://github.com/beetledev/Wallet/graphs/commit-activity,2,2 contributors
HunterCoin,HUC,https://github.com/chronokings/huntercoin/graphs/commit-activity,2,59 contributors
IDOL,IDOL,https://github.com/IDOL-COIN/IDOLCOIN/graphs/commit-activity,2,1 contributor
BitScreener,BITX,/graphs/commit-activity,2,1 contributor
Electrify.Asia,ELEC,/graphs/commit-activity,2,1 contributor
TRAXIA,TMT,/graphs/commit-activity,2,2 contributors
Hydro,HOT2,https://github.com/HydroProtocol/protocol-tron/graphs/commit-activity,2,1 contributor
Internet,INT,/graphs/commit-activity,2,1 contributor
FNKOS,FNKOS,/graphs/commit-activity,2,1 contributor
Maximine,MXM,https://github.com/maximine/mxm-token-contract/graphs/commit-activity,2,1 contributor
Populous,PPT,https://github.com/bitpopulous/Populous-smart-contracts/graphs/commit-activity,2,1 contributor
Kin,KIN,https://github.com/kinfoundation/placeholder/graphs/commit-activity,2,4 contributors
Blacer,BLCR,https://github.com/blcrproject/BlacerCoin/graphs/commit-activity,2,1 contributor
WXCOINS,WXC,https://github.com/wxcoins/wxc-src/graphs/commit-activity,2,
Lamden,TAU,https://github.com/Lamden/saffron/graphs/commit-activity,2,3 contributors
Novacoin,NVC,https://github.com/novacoin-project/novacoin/graphs/commit-activity,2,99 contributors
Blue,BWX,https://github.com/BlueWhaleFoundation/prowler/graphs/commit-activity,2,1 contributor
Cappasity,CAPP,https://github.com/CappasityTech/ARToken/graphs/commit-activity,2,2 contributors
MinexCoin,MNX,https://github.com/minexcoin/minexcoin/graphs/commit-activity,2,4 contributors
VouchForMe,IPL,/graphs/commit-activity,2,1 contributor
Budbo,BUBO,/graphs/commit-activity,2,1 contributor
X12,X12,https://github.com/x12project/x12-core/graphs/commit-activity,2,2 contributors
Dystem,DTEM,https://github.com/Dystem/wallets/graphs/commit-activity,1,1 contributor
Gas,GAS,https://github.com/neo-project/specification/graphs/commit-activity,1,1 contributor
ParallelCoin,DUO,https://github.com/marcetin/parallelcoin/graphs/commit-activity,1,3 contributors
Grid+,GRID,https://github.com/gridplus/client/graphs/commit-activity,1,1 contributor
IQ.cash,IQ2,https://github.com/IQ-Cash/iqcash/graphs/commit-activity,1,1 contributor
HyperQuant,HQT,https://github.com/hyperquant-platform/token-distribution-contract/graphs/commit-activity,1,1 contributor
DxChain,DX,https://github.com/DxChainNetwork/dxchain-token-contracts/graphs/commit-activity,1,1 contributor
Allion,ALL,https://github.com/EpyxZ/Allion/graphs/commit-activity,1,1 contributor
AdultChain,XXX,https://github.com/AdultChain/AdultChain/graphs/commit-activity,1,1 contributor
Ethereum,ETHM,https://github.com/ethermeta/EtherMeta/graphs/commit-activity,1,1 contributor
Flash,FLASH,https://github.com/flash-coin/insight-lite-api/graphs/commit-activity,1,1 contributor
Swarm,SWT,https://github.com/swarmcity/sc-boardwalk/graphs/commit-activity,1,8 contributors
SmartFox,FOX,https://github.com/smartfoxteam/smartfox/graphs/commit-activity,1,1 contributor
Swisscoin,SIC,/graphs/commit-activity,1,
Online,OIO,https://github.com/Online-io/db-migrate-cassandra/graphs/commit-activity,1,3 contributors
Thingschain,TIC,https://github.com/TICnetwork/TIC-token/graphs/commit-activity,1,1 contributor
Soniq,SONIQ,https://github.com/soniqproject/smart-contracts/graphs/commit-activity,1,1 contributor
Plancoin,PLAN,/graphs/commit-activity,1,
Blakecoin,BLC,https://github.com/BlueDragon747/Blakecoin/graphs/commit-activity,1,2 contributors
Jewel,JWL,https://github.com/jeveldev/smartcontracts/graphs/commit-activity,1,1 contributor
EquiTrader,EQT,https://github.com/equitrader/Equitrade/graphs/commit-activity,1,2 contributors
HiCoin,XHI,https://github.com/hicoindev/hicoin/graphs/commit-activity,1,1 contributor
Esports,EST,https://github.com/esportschain/esportstoken/graphs/commit-activity,1,1 contributor
Blocklancer,LNC,https://github.com/BlocklancerOrg/ethReum/graphs/commit-activity,1,4 contributors
Zealium,NZL,https://github.com/zealiumcoin/Zealium/graphs/commit-activity,1,1 contributor
GINcoin,GIN,https://github.com/gincoin-dev/gincoin-core/graphs/commit-activity,1,1 contributor
Mocrow,MCW,https://github.com/salamtura/mcw-token/graphs/commit-activity,1,1 contributor
SwissBorg,CHSB,/graphs/commit-activity,1,1 contributor
Aergo,AERGO,https://github.com/aergoio/athena-371/graphs/commit-activity,1,1 contributor
Wink,WINK,https://github.com/winkchain/wink/graphs/commit-activity,1,
Cosmo,COSM,https://github.com/cosmochain/CosmoCoin/graphs/commit-activity,1,
Advanced,ARC,https://github.com/ArcticCore/arcticcoin/graphs/commit-activity,1,1 contributor
SEER,SEER,https://github.com/seer-project/seer-UI-package/graphs/commit-activity,1,
Bolenum,BLN,https://github.com/Bolenum/Boleno/graphs/commit-activity,1,2 contributors
XEL,XEL,https://github.com/sprocket-fpga/xel_miner/graphs/commit-activity,1,1 contributor
Billionaire,XBL,https://github.com/BillionaireToken/TokenCore/graphs/commit-activity,1,1 contributor
Luna,LSTR,/graphs/commit-activity,1,1 contributor
Odyssey,OCN,https://github.com/OdysseyOCN/OWalletPlatform/graphs/commit-activity,1,1 contributor
CHIPS,CHIPS,https://github.com/DeckerSU/chips3/graphs/commit-activity,1,+100 contributors
Fargocoin,FRGC,https://github.com/fargocoin/fargocoind/graphs/commit-activity,1,
Brickblock,BBK,/graphs/commit-activity,1,2 contributors
Covesting,COV,/graphs/commit-activity,1,2 contributors
Crowdholding,YUP,https://github.com/crowdholding/yup-token/graphs/commit-activity,1,1 contributor
Blackmoon,BMC,https://github.com/blackmoonfg/bmc-contract/graphs/commit-activity,1,1 contributor
XGOX,XGOX,https://github.com/bumbacoin/xgox/graphs/commit-activity,1,2 contributors
Menlo,ONE,https://github.com/MenloOne/whitepapers/graphs/commit-activity,1,1 contributor
NANJCOIN,NANJ,/graphs/commit-activity,1,
Experience,XP,https://github.com/eXperiencePoints/XPCoin/graphs/commit-activity,1,8 contributors
LatiumX,LATX,/graphs/commit-activity,1,1 contributor
STEM,SCC,/graphs/commit-activity,1,1 contributor
Infinipay,IFP,https://github.com/infinipay/infinipay/graphs/commit-activity,1,
NEM,XEM,https://github.com/NemProject/nem.core/graphs/commit-activity,1,4 contributors
Privatix,PRIX,https://github.com/Privatix/smart-contract/graphs/commit-activity,1,4 contributors
SaluS,SLS,https://github.com/saluscoin/SaluS/graphs/commit-activity,1,3 contributors
GMB,GMB,https://github.com/GMBPlatform/wallet-nodejs/graphs/commit-activity,1,1 contributor
Honey,HONEY,https://github.com/cryptofun/honey/graphs/commit-activity,1,4 contributors
Seele,SEELE,https://github.com/seeleteam/research/graphs/commit-activity,1,1 contributor
X-Coin,XCO,https://github.com/jimblasko/xcoin/graphs/commit-activity,1,2 contributors
AmsterdamCoin,AMS,https://github.com/CoinProjects/AmsterdamCoin-v4/graphs/commit-activity,1,+100 contributors
Chronologic,DAY,https://github.com/chronologic/chronologic/graphs/commit-activity,1,7 contributors
